,02979422-5149-4750-ad5f-483e0bec6ac5_01,02ec7a3a-2812-4a65-93cd-07bf655cc91b_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_01,03f3dd32-e1d1-485b-a968-3f55798f4d46_11,04e9a63a-d742-488c-8564-bf9d79aa2091_01,04e9a63a-d742-488c-8564-bf9d79aa2091_11,0697436f-e487-45db-b0bc-ad9246f70196_01,0697436f-e487-45db-b0bc-ad9246f70196_11,08a96dec-e658-493a-9308-83f7ace3b3b6_01,0b77657a-0297-4cee-b9f2-5de72e182016_01,0ec3caa1-7c51-417b-a89c-18e9fceb80c4_01,0f3c4f8f-0766-46b0-81b4-18ca4f6ea20a_01,11a33d4a-4839-468f-9d61-5630586ed978_01,151f07f5-1529-4fcd-912c-e55b2ff8abef_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_01,222a2e5b-9d55-4477-8a54-7776bd44f8a7_11,23656226-2d99-4548-959f-5c2eed803e33_01,2a05f855-83cc-4276-befd-5d6d4ec18f82_01,2ea84e23-6a0a-4c5d-9c70-d5355a85df35_01,2f1c4db6-88a7-4a5d-a5fe-94d85f569440_01,2fc175d1-9d95-44fd-a53e-820f6f404551_01,3129e869-bb2f-423a-bd20-d0daae33b11a_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_01,366219b9-fde3-4d2d-82d3-15fe6245aa98_11,39034b58-1fe1-4cae-ad3e-3ee291f1b4d0_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_01,3ec3bcb3-492c-4942-be02-76a67f57e38f_11,40f79cfe-a51f-497b-b06e-7a4f9004f092_01,452135f2-6de6-4593-a091-ddf6344ee431_01,452e96b0-dd23-4f5a-bc05-625763b0ee12_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_01,455fd7d4-5ff4-423f-83ce-4630aef89bb7_11,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_01,4a88bc85-4c6e-4fac-8dbb-d3fc5f36b35e_11,4e4faf51-2cbf-4910-a093-186660e4a19b_01,5f633c79-fcf8-47da-b349-ada3fb794819_01,6101ffe6-2ef6-4256-9d6b-a7c545836995_01,63643ba6-bed9-4c36-91dd-a18105fadc06_01,63643ba6-bed9-4c36-91dd-a18105fadc06_11,648fecca-4946-4880-8359-6801cbb4fc0d_01,648fecca-4946-4880-8359-6801cbb4fc0d_11,70e306ee-9584-49d6-81a1-a49d837ab6aa_01,739deed4-d1dc-458f-bd0f-1e24d2bfd305_01,83b3060c-2449-4581-88ef-817d126e4525_01,872092b3-d31e-44d7-bd03-e29f52f8ab5a_01,8ac7f218-bd7b-4dda-8879-2cec49748e42_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_01,8c9e1f60-1838-4aa4-a667-c1cef7dddbdf_11,955d428c-8fe8-456b-b86d-65ea6c2a1b18_01,955d428c-8fe8-456b-b86d-65ea6c2a1b18_11,9680b5ff-1882-434f-9981-e8ac33764b93_01,9aa02d46-294b-4e99-b9ee-56edcbfb5275_01,9aabcbd7-a26a-49b1-abf1-02c0dc3adcf2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_01,9f8aa332-e625-46f7-b77b-1fcb3ca99ee2_11,a122d361-835e-4cf2-850f-af7864aa112c_01,a5af1391-89d3-4f41-930e-7e8272afec98_01,af1111af-9384-4e37-9b16-227d38007ebd_01,af1111af-9384-4e37-9b16-227d38007ebd_11,b08dfba8-6afb-4217-9259-72be6f1f3363_01,b08dfba8-6afb-4217-9259-72be6f1f3363_11,b4a0bf74-1381-4c17-b97d-206810d9e59a_01,b5f6a0e3-f9ac-475f-9a34-b8b8834f1779_01,baaf32ff-b31b-4c42-bbf6-8ff7ab569ab6_01,c689ae1d-4a6b-45db-b4d1-6b34c5c61522_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_01,cc316faf-dcb1-4dea-b8b0-a17d000ff40f_11,d52c3cb6-921e-4f26-b49c-e6e4f11f9c06_01,d542c363-fd6c-447d-b71a-0e94fec125e4_01,d542c363-fd6c-447d-b71a-0e94fec125e4_11,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_01,dc04b82c-e1e8-4917-ba19-c2fea4a1b69a_11,dc8dbf62-b687-4362-8839-2fac69703f64_01,e0e38071-877f-4ebf-955f-483eb4865351_01,e0e38071-877f-4ebf-955f-483eb4865351_11,e1e15226-9f8e-4035-8f08-eb1fed57080e_01,e1e15226-9f8e-4035-8f08-eb1fed57080e_11,e562c60c-8e6e-481f-ad4f-28b067437ece_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_01,e8c2a8c6-5c2b-460b-b536-60bc537e6be3_11,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_01,edcbbfd8-9fc9-4774-bfbd-d1a30dc2f46a_11,ee8c1919-17a9-4df1-8aa5-79546621b23c_01,f1c1502e-1bd6-425a-b651-454363809668_01,f1c1502e-1bd6-425a-b651-454363809668_11,f2b58595-dec0-4194-ab33-7c7dc6c058a6_01,f2b58595-dec0-4194-ab33-7c7dc6c058a6_11,f31ba8ec-a3dd-4dd8-8d15-f6c5975ebe44_01,f3ba1cf8-ac67-4da8-96f3-8680dc55f247_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_01,fb322d32-d753-41cc-a21e-e47bf063d5bb_11
MIMAT0019854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019855,0.165235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141162,0.0,0.255535,0.125683,0.0,0.0,0.0,0.10407,0.0,0.0,0.0,0.132356,0.160612,0.290402,0.0,0.0,0.405573,0.0,0.0,0.131928,0.429079,0.143646,0.0,0.0,0.257902,0.0,0.0,0.0,0.0,0.461779,0.385508,0.417834,0.0,0.0,0.0,1.728411,0.0,0.0,0.193977,0.0,0.0,0.0,0.0,0.0,0.309346,0.346796,0.0,0.0,0.0,0.0,0.0,0.0,0.197176,0.0,0.560895,0.0,0.0,0.185647,0.0,0.377892,0.194108,0.0,0.0,0.0,0.0,0.234938,0.0,0.268034,0.0,0.927474,0.471692,0.0,0.0,0.222689,0.0,0.122276,0.0,0.205059,0.119594,0.0,0.0,0.327489,0.0
MIMAT0019856,2.643763,1.127129,0.170193,0.0,0.580583,0.551865,0.0,0.356499,1.693941,0.602147,1.788746,0.628413,0.205597,1.49755,0.451964,0.10407,1.441046,1.10293,1.36493,0.264712,0.160612,0.290402,0.77865,0.875707,7.976279,0.261732,0.152037,0.79157,0.643617,3.160222,0.370458,1.148809,0.644755,0.232372,1.819992,0.360798,0.38428,7.234544,0.578262,2.715915,0.688943,0.923576,0.57601,16.852006,0.901215,1.44627,4.461475,0.228136,1.882768,0.432,0.0,0.67758,2.93879,2.254172,0.271743,0.447826,0.487799,0.566425,0.248547,1.19127,0.0,0.828325,7.515982,0.133111,0.99082,1.485178,1.36095,0.944731,5.240928,0.346817,0.712996,0.120673,0.0,0.704813,0.275424,0.536067,2.119407,2.473261,2.672922,0.240541,0.148701,1.558823,0.603978,0.733656,0.196388,1.845527,0.358781,6.226368,0.136658,8.350983,0.207778
MIMAT0019857,0.0,0.140891,0.0,0.0,0.0,0.0,0.185784,0.118833,0.282323,0.0,0.255535,0.125683,0.0,0.0,0.225982,0.0,0.160116,0.0,0.0,0.0,0.160612,0.0,0.0,0.0,0.135191,0.130866,0.0,0.0,0.214539,0.287292,0.0,0.0,0.0,0.0,0.0,0.120266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22586,0.0,0.0,0.090581,0.0,0.12195,0.113285,0.0,0.0,0.0,0.165665,0.0,0.133111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120673,0.0,0.0,0.275424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366828,0.0,0.0,0.0,0.0,0.0,0.163745,0.103889
MIMAT0019858,0.165235,0.140891,0.170193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112991,0.0,0.160116,0.0,0.0,0.132356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430939,0.0,0.0,0.0,0.0,0.0,0.240532,0.0,0.0,0.0,0.208917,0.0,0.0,0.0,0.144034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22586,0.154673,0.0,0.0,0.0,0.0,0.0,0.0,0.238254,0.0,0.0,0.0,0.0,0.141546,0.185647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268034,0.0,0.0,0.0,0.240541,0.594804,0.0,0.201326,0.122276,0.0,0.205059,0.0,0.0,0.0,0.163745,0.0
MIMAT0019859,0.0,0.0,0.0,0.0,0.0,0.220746,0.0,0.118833,0.0,0.0,0.0,0.0,0.205597,0.0,0.0,0.10407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152037,0.0,0.0,0.0,0.370458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307853,0.0,0.0,0.09842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098194,0.0,0.119594,0.0,0.0,0.327489,0.0
MIMAT0019862,0.0,0.0,0.0,0.139876,0.0,0.0,0.0,0.0,0.141162,0.0,0.0,0.0,0.0,0.0,0.112991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192754,0.0,0.09842,0.0,0.0,0.0,0.0,0.0,0.193977,0.0,0.0,0.0,0.0,0.0,0.0,0.520194,0.0,0.0,0.0,0.0,0.165698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173408,0.0,0.0,0.0,0.0,0.0,0.268034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196388,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019864,0.0,0.0,0.0,0.139876,0.0,0.110373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249592,0.0,0.0,0.160116,0.0,0.0,0.0,0.160612,0.145201,0.0,0.0,0.0,0.130866,0.0,0.0,0.0,0.0,0.0,0.287202,0.0,0.0,0.0,0.120266,0.0,0.153926,0.0,0.0,0.0,0.0,0.115202,0.0,0.0,0.0,0.0,0.342203,0.0,0.108,0.0,0.0,0.154673,0.0,0.0,0.0,0.0,0.113285,0.0,0.0,0.0,0.0,0.112179,0.133111,0.0,0.0,0.170119,0.0,0.0,0.346817,0.0,0.120673,0.0,0.0,0.0,0.0,0.529852,0.309158,0.157231,0.0,0.0,0.222689,0.0,0.0,0.0,0.0,0.239188,0.0,0.0,0.0,0.207778
MIMAT0019865,0.0,0.0,0.170193,0.139876,0.0,0.110373,0.0,0.118833,0.0,0.0,0.0,0.0,0.0,0.499184,0.0,0.0,0.0,0.0,0.0,0.0,0.481836,0.0,0.15573,0.250202,0.0,0.130866,0.0,0.0,0.0,0.0,0.370458,0.143601,0.128951,0.0,0.0,0.481064,0.0,0.153926,0.0,0.0,0.09842,0.461788,0.115202,0.0,0.225304,0.0,0.387954,0.114068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082849,0.238254,0.0,0.165665,0.112179,0.133111,0.0,0.0,0.170119,0.188946,0.0,0.346816,0.0,0.0,0.0,0.0,0.137712,0.268034,0.264926,0.0,0.0,0.240541,0.0,0.0,0.0,0.122276,0.0,0.0,0.0,0.124527,0.136658,0.0,0.207778
MIMAT0019866,0.0,0.0,0.0,0.139876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232372,0.0,0.0,0.19214,0.0,0.192754,0.208917,0.09842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.45172,0.0,0.173398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019867,0.0,0.0,0.0,0.0,0.0,0.110373,0.0,0.118833,0.0,0.0,0.0,0.0,0.0,0.0,0.338973,0.10407,0.0,0.0,0.0,0.0,0.0,0.145201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348558,0.0,0.0,0.0,0.0,0.0,0.208917,0.09842,0.0,0.115202,0.0,0.0,0.0,0.0,0.0,0.753108,0.216,0.0,0.0,0.0,0.0,0.271743,0.0,0.0,0.0,0.414245,0.0,0.0,0.0,0.112179,0.133111,0.0,0.0,0.170119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137712,0.536068,0.0,0.0,0.0,0.0,0.148701,0.222689,0.0,0.122276,0.098194,0.0,0.0,0.124527,0.0,0.0,0.0
MIMAT0019868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287202,0.0,0.0,0.0,0.0,0.0,0.0,0.192754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019869,0.0,0.140891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255535,0.0,0.0,0.0,0.112991,0.10407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232372,0.0,0.0,0.0,0.153926,0.0,0.0,0.19684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12195,0.0,0.082849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120673,0.0,0.0,0.0,0.268034,0.0,0.0,0.0,0.0,0.148701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103889
MIMAT0019871,0.0,0.0,0.0,0.139876,0.145146,0.0,0.185784,0.0,0.564647,0.0,0.51107,0.0,0.0,0.0,0.451964,0.0,0.0,0.0,0.113744,0.0,0.0,0.0,0.0,0.125101,0.135191,0.130866,0.0,0.0,0.214539,0.143646,0.0,0.0,0.128951,0.0,0.0,0.0,0.19214,0.307853,0.192754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.129662,0.0,0.0,0.0,0.309346,0.346796,0.271743,0.0,0.0,0.113285,0.165698,0.0,0.0,0.0,0.112179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804102,0.529852,0.0,0.0,0.0,0.0,0.0,0.402652,0.0,0.196388,0.410118,0.119594,0.124527,0.136658,0.0,0.0
MIMAT0019872,0.165235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019873,0.0,0.0,0.510579,0.279752,0.290292,0.551865,0.0,1.069497,0.0,0.0,0.0,0.251365,0.616791,0.0,0.0,0.31221,0.480348,0.245096,0.568721,0.132356,0.321224,0.0,0.15573,0.500404,0.135191,0.261732,0.152037,0.0,0.0,0.430938,0.370458,0.287202,0.644755,0.232372,0.0,0.240532,0.0,0.769631,0.578262,0.0,0.09842,0.461788,0.921616,1.00824,0.901216,0.20661,0.193977,0.114068,1.882769,0.324,0.637188,0.22586,0.309346,0.173398,0.271743,0.223913,0.0,0.113285,0.331396,0.476508,0.394352,0.496995,0.336537,0.0,0.283092,0.185647,0.170119,0.188946,0.194108,0.693633,0.534747,0.0,0.271468,0.0,0.550849,0.0,0.264926,0.618316,0.471692,0.0,0.297402,0.222689,0.0,0.489104,0.0,0.0,0.717561,0.871692,0.273316,0.0,0.103889
MIMAT0019874,0.0,0.0,0.0,0.139876,0.0,0.110373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192754,0.0,0.0,0.0,0.0,0.0,0.0,0.20661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090581,0.0,0.0,0.0,0.082849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098194,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019876,0.0,0.0,0.0,0.139876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125101,0.0,0.0,0.152037,0.0,0.0,0.0,0.0,0.0,0.0,0.116186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721622,0.0,0.0,0.0,0.0,0.0,0.0,0.239187,0.0,0.0,0.0,0.207778
MIMAT0019878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376554,0.0,0.0,0.0,0.0,0.173398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616792,0.0,0.0,0.10407,0.0,0.0,0.0,0.0,0.160612,0.0,0.0,0.125101,0.0,0.0,0.152037,0.0,0.214539,0.0,0.0,0.0,0.0,0.0,0.259999,0.0,0.0,0.0,0.0,0.208917,0.0,0.0,0.345606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197176,0.0,0.0,0.0,0.0,0.0,0.0,0.188946,0.0,0.173408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366828,0.0,0.0,0.119594,0.124527,0.0,0.0,0.0
MIMAT0019880,0.826175,0.986237,0.510579,0.419628,0.870874,0.772611,0.0,0.237666,0.564647,0.150537,2.044282,0.502731,1.644778,0.499183,0.225982,0.41628,0.320233,0.49019,0.454976,0.794137,0.963672,0.435603,0.62292,0.500404,1.351911,1.570392,0.456111,1.055427,1.072697,0.574586,4.630722,0.574404,0.386853,0.348558,0.0,0.360798,0.57642,2.770676,2.505803,0.835666,0.19684,3.46341,0.345606,2.448582,0.675911,1.03305,1.551817,0.114068,3.388984,0.54,0.424791,1.1293,0.773366,1.387182,0.724648,0.447826,0.243899,0.22657,0.662792,1.429524,0.788705,0.66266,1.570503,0.931776,0.566183,1.299531,0.170119,1.322625,0.776433,0.520225,1.425992,0.362019,0.135734,0.469876,1.514836,0.804101,0.794778,0.927473,0.471692,0.0,0.297402,0.222689,0.603978,0.733656,0.196388,0.410118,0.478375,1.618855,0.273316,1.964937,0.207778
MIMAT0019881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288069,0.0,0.20661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118833,0.0,0.0,0.0,0.0,0.205597,0.0,0.0,0.0,0.0,0.0,0.0,0.132356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214539,0.0,0.0,0.0,0.0,0.116186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090581,0.0,0.0,0.0,0.0,0.0,0.197176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098194,0.0,0.119594,0.0,0.0,0.0,0.0
MIMAT0019885,0.0,0.0,0.170193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115202,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0019886,0.165235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112991,0.0,0.160116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116186,0.0,0.0,0.0,0.153926,0.0,0.208917,0.09842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154673,0.173398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133111,0.141546,0.185647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
